,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
6112,TXN_4359885,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-01-16
6113,TXN_4255116,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-12-24
6116,TXN_1514364,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-01-21
6118,TXN_2252586,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-09-08
6119,TXN_8853027,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-06-21
6128,TXN_5722175,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-03-01
6131,TXN_2136226,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-12-12
6132,TXN_2920551,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-11-27
6135,TXN_8107970,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-06-03
6142,TXN_4037502,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-08-10
6143,TXN_6879752,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-10-07
6145,TXN_5535579,Coffee,5.0,2.0,10.0,Cash,In-store,2023-12-21
6147,TXN_6097759,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-06-18
6152,TXN_9514996,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-07-25
6159,TXN_5022805,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-12-17
6160,TXN_6815801,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-03-15
6161,TXN_2541441,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-09-21
6164,TXN_4894647,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-12-26
6167,TXN_9931637,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-09-17
6170,TXN_4158904,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-01-31
6172,TXN_1208926,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-12-07
6182,TXN_1606273,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-11-02
6184,TXN_7963189,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-03-24
6190,TXN_3852141,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-08-04
6195,TXN_4832566,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,ERROR
6202,TXN_7832527,Cake,3.0,3.0,9.0,Cash,In-store,2023-01-26
6206,TXN_2132434,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-03
6208,TXN_9691955,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-11-03
6210,TXN_1172121,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-08-26
6211,TXN_2521185,Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-03-20
6212,TXN_6233021,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-22
6213,TXN_7498795,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-03-11
6216,TXN_1599516,Juice,3.0,3.0,9.0,Cash,In-store,2023-05-11
6219,TXN_4559065,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-03
6226,TXN_2696377,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-04-11
6228,TXN_4602865,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-09-27
6229,TXN_5966765,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-11-09
6234,TXN_3283631,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-03-15
6239,TXN_3344089,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-08-10
6241,TXN_7551280,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-04-14
6244,TXN_3863163,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-10-12
6248,TXN_3653560,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-07-01
6251,TXN_9549208,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-10-30
6253,TXN_2670824,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-03
6255,TXN_5926432,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-06-29
6256,TXN_8235381,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-03-01
6260,TXN_6405489,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-05-04
6261,TXN_3003311,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-08-01
6266,TXN_9436342,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-11-26
6267,TXN_3110245,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-04-21
6270,TXN_2406283,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-24
6272,TXN_1354464,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-03-18
6273,TXN_5582443,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-04-13
6274,TXN_6204081,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-12
6276,TXN_8647048,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-11-03
6278,TXN_5422928,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-09-20
6280,TXN_3311860,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-21
6281,TXN_4147675,Tea,2.0,1.5,3.0,Credit Card,In-store,2023-01-04
6282,TXN_7560178,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-08-17
6284,TXN_3930990,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-02-27
6287,TXN_8076942,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-04-29
6293,TXN_6864420,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-06-18
6297,TXN_6503884,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-28
6299,TXN_2206639,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-06-29
6302,TXN_1405124,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-08-03
6303,TXN_2395608,Tea,3.0,1.5,4.5,Cash,In-store,2023-03-16
6304,TXN_5423024,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-30
6306,TXN_3134595,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-02-25
6307,TXN_2251128,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-06-07
6310,TXN_4832163,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-11-17
6312,TXN_1443928,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-12-03
6313,TXN_1670597,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-05-21
6315,TXN_2165745,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-01-31
6316,TXN_3082888,Tea,1.0,1.5,1.5,Cash,In-store,2023-09-20
6317,TXN_2294397,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-02-25
6319,TXN_7248594,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-03-26
6321,TXN_3059966,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-12-24
6322,TXN_9287780,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-09-02
6326,TXN_7880000,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-01-28
6334,TXN_9496791,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-07-19
6339,TXN_2320493,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-03-22
6346,TXN_9699083,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-02-12
6347,TXN_5714767,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-03-02
6354,TXN_7981162,Cake,3.0,3.0,9.0,Credit Card,Takeaway,2023-05-30
6355,TXN_2316206,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-01-23
6356,TXN_7343342,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-12-21
6357,TXN_4573096,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-08-13
6359,TXN_6370625,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-08-26
6360,TXN_7580803,Juice,4.0,3.0,12.0,Cash,In-store,2023-04-06
6364,TXN_2939069,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-06
6368,TXN_7895514,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-08-06
6372,TXN_4374963,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-04
6378,TXN_4401563,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-09-20
6383,TXN_8443384,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-13
6387,TXN_9793806,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-04-25
6391,TXN_8385625,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-12-23
6393,TXN_6532452,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-02-24
6395,TXN_5963749,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-11-04
6400,TXN_8685281,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-07-30
6403,TXN_8944202,Smoothie,3.0,4.0,12.0,Credit Card,Takeaway,2023-06-08
6404,TXN_2402993,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-06-11
6405,TXN_1340358,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-06-09
6406,TXN_6959328,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-04-23
6409,TXN_8077929,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-08-06
6412,TXN_8724602,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-06-26
6413,TXN_9067597,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-11-02
6416,TXN_1940778,Tea,2.0,1.5,3.0,Cash,In-store,2023-02-01
6420,TXN_7860953,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-09-10
6421,TXN_8164119,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-01-07
6423,TXN_7809290,Cake,1.0,3.0,3.0,Cash,Takeaway,2023-10-14
6425,TXN_7375024,Cookie,1.0,1.0,1.0,Cash,In-store,2023-12-10
6426,TXN_5675095,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-05-18
6429,TXN_2536573,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-06-24
6432,TXN_3901665,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-10-19
6435,TXN_4296023,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-10-08
6438,TXN_4350854,Cookie,2.0,1.0,2.0,Cash,In-store,2023-01-31
6439,TXN_1867158,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-05-16
6446,TXN_7688029,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-05-30
6448,TXN_3420633,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-11
6450,TXN_5220527,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-08-06
6453,TXN_8696857,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-10-01
6456,TXN_7463102,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-11-27
6457,TXN_5569954,Cookie,4.0,1.0,4.0,Credit Card,In-store,UNKNOWN
6459,TXN_8430882,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-06-17
6460,TXN_9114647,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-11-19
6462,TXN_5413433,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-06-03
6463,TXN_9388222,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-04-21
6471,TXN_5660949,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-01-10
6474,TXN_4118960,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-24
6485,TXN_1128577,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-11-23
6486,TXN_6533267,Tea,3.0,1.5,4.5,Cash,In-store,2023-07-14
6491,TXN_5087453,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-04-09
6495,TXN_9627891,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-01-09
6496,TXN_5584275,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-07-10
6499,TXN_5528426,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-06-01
6502,TXN_6372031,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-08-11
6506,TXN_1823906,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-06-26
6508,TXN_5972836,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-02-14
6509,TXN_7484638,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-17
6511,TXN_1610137,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-04-02
6515,TXN_7108012,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-12-31
6516,TXN_3272946,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-09-06
6518,TXN_7308096,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-08-13
6523,TXN_5488764,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-06-30
6524,TXN_4268746,Cake,5.0,3.0,15.0,Credit Card,In-store,2023-01-12
6525,TXN_1767872,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-05
6527,TXN_7208983,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-09-28
6529,TXN_7971660,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-02
6531,TXN_9271577,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-04-13
6533,TXN_6440555,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-07-11
6537,TXN_7368194,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-10-29
6539,TXN_9789310,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-05-09
6547,TXN_6259087,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-12-27
6550,TXN_6687029,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-08-23
6555,TXN_1151605,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-05-02
6556,TXN_4602430,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-01-31
6559,TXN_7412782,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-03-28
6561,TXN_5570967,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-12-12
6567,TXN_8046891,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-02-24
6568,TXN_7770487,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-08-09
6569,TXN_2279313,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-08-23
6570,TXN_9943050,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-05-16
6571,TXN_2694605,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-11-09
6576,TXN_1927704,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-01-05
6581,TXN_1929398,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-02-23
6583,TXN_3093284,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-01-01
6585,TXN_2276426,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-10-21
6586,TXN_9608095,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-12-07
6587,TXN_9587704,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-07-29
6589,TXN_2372348,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-01-05
6591,TXN_3386311,Juice,1.0,3.0,3.0,Cash,In-store,2023-11-30
6600,TXN_4613595,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-07-07
6601,TXN_4152991,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-17
6602,TXN_1196324,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-09-26
6609,TXN_6621007,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-05
6617,TXN_1234390,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-06-02
6619,TXN_6271633,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-03-07
6620,TXN_4805204,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-04-25
6621,TXN_3094786,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-16
6625,TXN_8030379,Salad,4.0,5.0,20.0,Cash,In-store,2023-07-21
6626,TXN_7746634,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-07-04
6629,TXN_3654299,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-09-19
6631,TXN_8659963,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-01-21
6633,TXN_2935758,Smoothie,1.0,4.0,4.0,Credit Card,In-store,2023-09-03
6636,TXN_5360210,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-06-29
6639,TXN_5473680,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-12-24
6642,TXN_6677631,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-12-14
6643,TXN_9775900,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-08-29
6647,TXN_1342359,Cake,4.0,3.0,12.0,Cash,Takeaway,2023-07-14
6649,TXN_9861083,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-01-21
6652,TXN_4548698,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-03-04
6653,TXN_8735820,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-12-08
6655,TXN_1950008,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-07-24
6656,TXN_3894173,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-07
6660,TXN_2394502,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-12-22
6662,TXN_5929797,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-05-12
6672,TXN_9365766,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-13
6678,TXN_2422584,Tea,1.0,1.5,1.5,Cash,In-store,2023-11-28
6680,TXN_6880338,Cake,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-11-06
6681,TXN_9362958,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-19
6684,TXN_7894069,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-11-20
6685,TXN_5296578,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-04-15
6689,TXN_2435025,Juice,1.0,3.0,3.0,Cash,In-store,2023-10-08
6691,TXN_4197090,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-17
6697,TXN_6479368,Smoothie,2.0,4.0,8.0,Credit Card,Takeaway,2023-09-08
6698,TXN_6991528,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-08-17
6699,TXN_2154866,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-08-11
6706,TXN_5236861,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-10-27
6707,TXN_9433035,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-03-26
6709,TXN_2970600,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-08-18
6711,TXN_2634805,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-06-25
6714,TXN_5376589,Coffee,5.0,2.0,10.0,Cash,Takeaway,ERROR
6715,TXN_3984842,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-03-22
6717,TXN_9154713,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-03-13
6718,TXN_2897727,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-02-15
6719,TXN_3801179,Juice,2.0,3.0,6.0,Cash,In-store,2023-12-07
6723,TXN_7835785,Salad,1.0,5.0,5.0,Cash,In-store,2023-10-12
6724,TXN_5335079,Cake,1.0,3.0,3.0,Cash,In-store,2023-02-20
6731,TXN_5746800,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-07-04
6732,TXN_4630658,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-07-10
6734,TXN_8918905,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-06-05
6737,TXN_6610487,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-09-18
6740,TXN_6396940,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-02-26
6744,TXN_2807590,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-09-05
6745,TXN_7252860,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-06-18
6747,TXN_1474329,Smoothie,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-02
6751,TXN_2798736,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-01-15
6754,TXN_1489194,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-07-18
6756,TXN_7627772,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-10-22
6758,TXN_3936883,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-09-08
6759,TXN_1817275,Salad,2.0,5.0,10.0,Cash,In-store,2023-09-02
6761,TXN_3617989,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-09-29
6762,TXN_1566564,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-09-08
6764,TXN_6513163,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-04-01
6768,TXN_6748232,Smoothie,2.0,4.0,8.0,Credit Card,In-store,ERROR
6772,TXN_2911863,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-07-09
6773,TXN_1991987,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-10-22
6774,TXN_7232524,Cookie,3.0,1.0,3.0,Cash,In-store,2023-12-23
6787,TXN_2480488,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-03-01
6792,TXN_1442096,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-06-27
6793,TXN_2337888,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-02-10
6794,TXN_8297751,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-04-08
6796,TXN_9241048,Cake,4.0,3.0,12.0,Credit Card,In-store,2023-08-27
6798,TXN_7548260,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-02-27
6800,TXN_1234907,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-05-02
6803,TXN_7317475,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-06-21
6808,TXN_1317114,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-11-06
6811,TXN_6655017,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-12-04
6813,TXN_7478306,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-06-14
6825,TXN_6889357,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-03-08
6831,TXN_2931403,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-05-29
6832,TXN_8036247,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-09-29
6833,TXN_4143264,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-08-17
6835,TXN_5124519,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-09-07
6836,TXN_1529845,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-01-25
6839,TXN_2674372,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-11-14
6840,TXN_7215900,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-08-26
6842,TXN_6622980,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-09-26
6851,TXN_9819697,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-05-16
6852,TXN_1731476,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-04-19
6854,TXN_1721342,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-08-23
6858,TXN_7979028,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-07-12
6859,TXN_2474395,Smoothie,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-12-28
6860,TXN_9168898,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-09-28
6861,TXN_9675940,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-06-02
6865,TXN_7427357,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-10-31
6866,TXN_5806624,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-07-09
6868,TXN_6670371,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-05-01
6875,TXN_2302259,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-09-20
6879,TXN_4921865,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-02-06
6882,TXN_2897794,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-01-29
6884,TXN_4623642,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-09-12
6886,TXN_2813872,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-05-01
6887,TXN_1891978,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-09-13
6890,TXN_1797690,Cake,5.0,3.0,15.0,Credit Card,Takeaway,2023-08-10
6894,TXN_7866805,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-03-14
6895,TXN_1760092,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-04-15
6896,TXN_1887555,Juice,2.0,3.0,6.0,Cash,In-store,2023-01-08
6897,TXN_9872258,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-07-24
6898,TXN_2437725,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-27
6904,TXN_2903973,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-12-26
6906,TXN_8306630,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-04-26
6909,TXN_1811216,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-01-18
6918,TXN_5549522,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-16
6920,TXN_9694799,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-04-14
6921,TXN_6733436,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-02-02
6926,TXN_2311707,Tea,5.0,1.5,7.5,Cash,In-store,2023-08-03
6933,TXN_2905118,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-03-04
6935,TXN_5005793,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-01-21
6936,TXN_2840861,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-05-31
6937,TXN_1088497,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-07-05
6938,TXN_4083872,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-08-05
6942,TXN_4064326,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-01-07
6943,TXN_8749775,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-10-30
6944,TXN_6541284,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-03-01
6948,TXN_3413156,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-10-16
6949,TXN_3130302,Smoothie,3.0,4.0,12.0,Credit Card,In-store,UNKNOWN
6950,TXN_7418152,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-09-21
6953,TXN_5868082,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-10-22
6957,TXN_1413335,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-05-17
6960,TXN_7286934,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-03-27
6967,TXN_1353266,Smoothie,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-08-30
6971,TXN_7233393,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-11-22
